 Башкортостан Респ, Уфа г; Заводская ул, дом № 10;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Ибрагимова б-р, дом № 49;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г, Карпово д; Комаринская ул, дом № 7;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Кирова ул, дом № 91;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Кольцевая ул, дом № 34;;09:00-21:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Кольцевая ул, дом № 94;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Комсомольская ул, дом № 109;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Комсомольская ул, дом № 167/1;;10:00-22:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Комсомольская ул, дом № 27, корпус 1;;09:30-22:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Кремлевская ул, дом № 57;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Левитана ул, дом № 38;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Ленина ул, дом № 156;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Летчиков ул, дом № рядом с домом 12;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Макарова ул, дом № 24;;09:30-22:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Маршала Жукова ул, дом № 8;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Машиностроителей ул, дом № 9;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Менделеева ул, дом № 153;;10:00-22:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Менделеева ул, дом № 175/2;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Менделеева ул, дом № 25;;10:00-22:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Мира ул, дом № 4;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Мира ул, дом № 46;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г;" мкр-н ""Кооперативный"", квартал 14, Надежды ул";;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Молодежный б-р, дом № 8/2;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Мубарякова ул, дом № 3;;10:00-22:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Набережная ул, дом № 67;;10:00-23:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г, Нагаево с; Советская ул, дом № 13;;09:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Нежинская ул, дом № 6;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Новоселов ул, дом № 10;;10:00-22:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Октября пр-кт, дом № 127, корпус 1А;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Октября пр-кт, дом № 86;;10:00-22:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Октября пр-кт, дом № 97, квартал Л-3;;10:00-22:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Пархоменко ул, дом № 117;;09:30-22:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Пушкина ул, дом № 43;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Революционная ул, дом № 31;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Рихарда Зорге ул, дом № 45/6;;09:30-22:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Рихарда Зорге ул, дом № 46;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Рихарда Зорге ул, дом № 70;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Российская ул, дом № 11;;10:00-22:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Российская ул, дом № 41;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфимский р-н, Уфа г; Сагита Агиша ул, дом № 12;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Салавата Юлаева пр-кт, дом № 1;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Софьи Перовской ул, дом № 15;;10:00-22:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Софьи Перовской ул, дом № 42;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Софьи Перовской ул, дом № 52;;09:30-21:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Стадионная ул, дом № 5, корпус 3;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Степана Кувыкина ул, дом № 25/1;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Тухвата Янаби б-р, дом № 53/2;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Тюлькина б-р, дом № 3;;09:00-22:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Ульяновых ул, дом № 45;;10:00-22:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Ухтомского ул, дом № 18;;09:30-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Ферина ул, дом № 19/1;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Ферина ул, дом № 26;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Хадии Давлетшиной б-р, дом № 24;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Центральная ул, дом № 24;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Черниковская ул, дом № 9;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Чернышевского ул, дом № 82;;09:30-22:00;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Чудинова ул, дом № 14;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Юрия Гагарина ул, дом № 10, корпус 4;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Юрия Гагарина ул, дом № 41/1;;10:00-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Уфа г; Юрия Гагарина ул, дом № 60;;09:30-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Учалинский р-н, Учалы г; Первостроителей ул, дом № 15;;09:00-22:00;;Магнит;Гипермаркет
 Башкортостан Респ, Янаульский р-н, Янаул г; Азина ул, дом № 27а;;09:30-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Янаульский р-н, Янаул г; Победы ул, дом № 78;;09:30-22:30;;Магнит;Гипермаркет
 Башкортостан Респ, Янаульский р-н, Янаул г; Советская ул, дом № 1;;09:00-21:30;;Магнит;Гипермаркет
 Вологодская обл, Бабаевский р-н, Бабаево г; Свердлова ул, дом № 3а;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Бабаевский р-н, Бабаево г; Северная ул, дом № 44, корпус 6;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Белозерский р-н, Белозерск г; Белозер ул, дом № 4, пом. 1;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Белозерский р-н, Белозерск г; Карла Маркса ул, дом № 24/49;;09:00-21:30;;Магнит;Гипермаркет
 Вологодская обл, Великоустюгский р-н, Великий Устюг г; А.Угловского ул, дом № 3;;08:30-21:00;;Магнит;Гипермаркет
 Вологодская обл, Великоустюгский р-н, Великий Устюг г; Красная ул, дом № 112;;09:00-21:00;;Магнит;Гипермаркет
 Вологодская обл, Великоустюгский р-н, Великий Устюг г; Красноармейская ул, дом № 73;;08:30-20:30;;Магнит;Гипермаркет
 Вологодская обл, Великоустюгский р-н, Великий Устюг г; Кузнецова ул, дом № 16;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Великоустюгский р-н, Великий Устюг г; Советский пр-кт, дом № 22;;09:00-21:30;;Магнит;Гипермаркет
 Вологодская обл, Великоустюгский р-н, Великий Устюг г; Советский пр-кт, дом № 261;;08:30-21:30;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Авксентьевского ул, дом № 3;;09:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Белозерское ш, дом № 18;;09:00-21:30;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Воркутинская ул, дом № 14 Б;;09:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Воровского ул, дом № 46;;09:00-21:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Воровского ул, дом № 66;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Герцена ул, дом № 116;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Герцена ул, дом № 31;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Гончарная ул, дом № 10;;09:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Горького ул, дом № 103;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Горького ул, дом № 148;;09:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Горького ул, дом № 90;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Застроечный пер, дом № 4;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Ильюшина ул, дом № 8;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Казакова ул, дом № 13;;09:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Карла Маркса ул, дом № 121;;09:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Карла Маркса ул, дом № 91, пом.1-19;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Козленская ул, дом № 96;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Колхозная ул, дом № 16;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Конева ул, дом № 24;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Костромская ул, дом № 3, сооружение 2;;09:00-21:30;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Костромская ул, дом № 5;;09:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Ленинградская ул, дом № 138;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Ленинградская ул, дом № 144;;09:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Ленинградская ул, дом № 48;;09:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Ленинградская ул, дом № 81;;09:30-21:30;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Ленинградская ул, дом № 97;;09:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Маршала Конева ул, дом № 35;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Маршала Конева ул, дом № 5;;09:00-21:30;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Мира ул, дом № 76;;09:00-21:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Можайского ул, дом № 28;;09:00-21:30;;Магнит;Гипермаркет
 Вологодская обл, Вологда г, Молочное с; Ленина ул, дом № 15, пом. 1;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г, Молочное с; Мира ул, дом № 3;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Новгородская ул, дом № 22;;09:00-21:30;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Новгородская ул, дом № 2а;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Панкратова ул, дом № 71;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Первый микрорайон ГПЗ-23 мкр, дом № 6, корпус 2;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Петина ул, дом № 25, пом. 129;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Петрозаводская ул, дом № 18а;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Победы пр-кт, дом № 66;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Полевая ул, дом № 9;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Псковская ул, дом № 12а;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Разина ул, дом № 55;;09:00-21:30;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Сергея Преминина ул, дом № 2;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Советский пр-кт, дом № 164;;09:00-21:30;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Советский пр-кт, дом № 37;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Текстильщиков ул, дом № 17;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Тепличный мкр, дом № 1;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Технический пер, дом № 52;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Фрязиновская ул, дом № 26;;08:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Чернышевского ул, дом № 116;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Чернышевского ул, дом № 29;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Чернышевского ул, дом № 70;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Щетинина ул, дом № 11;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Щетинина ул, дом № 3;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Ярославская ул, дом № 18;;-;;Магнит;Гипермаркет
 Вологодская обл, Вологда г; Ярославская ул, дом № 8;;09:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вытегорский р-н, Вытегра г; Розы Люксембург ул, дом № 6;;08:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Вытегорский р-н, Вытегра г; Советский пр-кт, дом № 33;;08:30-21:30;;Магнит;Гипермаркет
 Вологодская обл, Грязовецкий р-н, Грязовец г; Ленина ул, дом № 132;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Грязовецкий р-н, Грязовец г; Обнорского ул, дом № 83;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Сокольский р-н, Кадников г; Розы Люксембург ул, дом № 57;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Кирилловский р-н, Кириллов г; Ленина ул, дом № 64;;08:30-21:30;;Магнит;Гипермаркет
 Вологодская обл, Кирилловский р-н, Кириллов г; Преображенского ул, дом № 35;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Великоустюгский р-н, Красавино г; Революции ул, дом № 15;;09:00-21:30;;Магнит;Гипермаркет
 Вологодская обл, Великоустюгский р-н, Красавино г; Революции ул, дом № 5;;08:30-21:30;;Магнит;Гипермаркет
 Вологодская обл, Никольский р-н, Никольск г; Маршала Конева ул, дом № 99;;08:30-21:00;;Магнит;Гипермаркет
 Вологодская обл, Никольский р-н, Никольск г; Советская ул, дом № 61;;08:30-21:30;;Магнит;Гипермаркет
 Вологодская обл, Вологодский р-н, Федотово п; дом № 4;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Чагодощенский р-н, Чагода п; Кооперативная ул, дом № 25;;08:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Грязовецкий р-н, Вохтога пгт; Школьная ул, дом № 1, корпус а;;08:30-21:30;;Магнит;Гипермаркет
 Вологодская обл, Вожегодский р-н, Вожега рп, Октябрьская ул, дом № 42,А; Вологодская обл, Вожегодский р-н, Вожега рп, Октябрьская ул, дом № 42,А;;08:30-21:00;;Магнит;Гипермаркет
 Вологодская обл, Вожегодский р-н, Вожега рп, Советская ул, дом № 13; Вологодская обл, Вожегодский р-н, Вожега рп, Советская ул, дом № 13;;09:00-21:30;;Магнит;Гипермаркет
 Вологодская обл, Кадуйский р-н, Кадуй рп, Весенняя ул, дом № 6А, пом. 1; Вологодская обл, Кадуйский р-н, Кадуй рп, Весенняя ул, дом № 6А, пом. 1;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Кадуйский р-н, Кадуй рп, Энтузиастов ул, дом № 10; Вологодская обл, Кадуйский р-н, Кадуй рп, Энтузиастов ул, дом № 10;;08:30-21:00;;Магнит;Гипермаркет
 Вологодская обл, Шекснинский р-н, Шексна рп, Пролетарская ул, дом № 15; Вологодская обл, Шекснинский р-н, Шексна рп, Пролетарская ул, дом № 15;;09:00-21:30;;Магнит;Гипермаркет
 Вологодская обл, Шекснинский р-н, Шексна рп, Труда ул, дом № 10; Вологодская обл, Шекснинский р-н, Шексна рп, Труда ул, дом № 10;;09:00-21:00;;Магнит;Гипермаркет
 Вологодская обл, Шекснинский р-н, Шексна рп, Труда ул, дом № 11; Вологодская обл, Шекснинский р-н, Шексна рп, Труда ул, дом № 11;;08:30-21:30;;Магнит;Гипермаркет
 Вологодская обл, Шекснинский р-н, Шексна рп, Шлюзовая ул, дом № 2, корпус а; Вологодская обл, Шекснинский р-н, Шексна рп, Шлюзовая ул, дом № 2, корпус а;;08:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Верховажский р-н, Верховажье с; Первомайская ул, дом № 24;;09:00-21:30;;Магнит;Гипермаркет
 Вологодская обл, Бабушкинский р-н, им Бабушкина с; Бабушкина ул, дом № 45;;09:00-21:30;;Магнит;Гипермаркет
 Вологодская обл, Бабушкинский р-н, им Бабушкина с; Школьная ул, дом № 1;;08:30-20:30;;Магнит;Гипермаркет
 Вологодская обл, Кичменгско-Городецкий р-н, Кичменгский Городок с; Комсомольская ул, дом № 2А;;08:30-21:00;;Магнит;Гипермаркет
 Вологодская обл, Нюксенский р-н, Нюксеница с; Культуры ул, дом № 15А;;09:00-22:30;;Магнит;Гипермаркет
 Вологодская обл, Нюксенский р-н, Нюксеница с; Культуры ул, дом № 7;;08:30-21:30;;Магнит;Гипермаркет
 Вологодская обл, Тарногский р-н, Тарногский Городок с; Красная ул, дом № 39 А;;08:30-21:30;;Магнит;Гипермаркет
 Вологодская обл, Сокольский р-н, Сокол г; Кирова ул, дом № 36, корпус 49;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Сокольский р-н, Сокол г; Производственная ул, дом № 16;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Сокольский р-н, Сокол г; Советская ул, дом № 114;;08:30-21:30;;Магнит;Гипермаркет
 Вологодская обл, Сокольский р-н, Сокол г;" Советская ул, дом № 81""б""";;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Сокольский р-н, Сокол г; Шатенево ул, дом № 49;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Тотемский р-н, Тотьма г; Белоусовская ул, дом № 72;;08:30-21:30;;Магнит;Гипермаркет
 Вологодская обл, Тотемский р-н, Тотьма г; Ленина ул, дом № 51;;08:00-21:00;;Магнит;Гипермаркет
 Вологодская обл, Устюженский р-н, Устюжна г; Карла Маркса ул, дом № 42;;08:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Устюженский р-н, Устюжна г; Ленина ул, дом № 8;;08:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Харовский р-н, Харовск г; Советская ул, дом № 5;;08:30-21:30;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Архангельская ул, дом № 62;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Архангельская ул, дом № 9, корпус а;;09:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Бардина ул, дом № 3;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Верещагина ул, дом № 48;;08:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Гоголя ул, дом № 44,А;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; К.Беляева ул, дом № 11;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; К.Беляева ул, дом № 59, пом. 40 Н;;08:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Краснодонцев ул, дом № 100;;09:00-22:30;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Краснодонцев ул, дом № 52;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Краснодонцев ул, дом № 80,пом.5Н;;08:30-22:30;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Леднева ул, дом № 13;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Ленина ул, дом № 108;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Ленина ул, дом № 118;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Ленина ул, дом № 29;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Ленина ул, дом № 97;;08:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Ленинградская ул, дом № 16;;08:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Ленинградская ул, дом № 64;;09:00-22:30;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Любецкая ул, дом № 5,А;;09:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Мамлеева ул, дом № 19;;09:00-22:30;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Металлургов ул, дом № 30;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Молодежная ул, дом № 2;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Моченкова ул, дом № 18;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Наседкина ул, дом № 12;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Наседкина ул, дом № 25А;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Октябрьский пр-кт, дом № 82;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Олимпийская ул, дом № 13А;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Остинская ул, дом № 3 А;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; П.Окинина ул, дом № 6;;08:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Первомайская ул, дом № 64;;09:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Победы пр-кт, дом № 125, пом. 1-1;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Победы пр-кт, дом № 62, Б;;08:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Раахе ул, дом № 60;;10:00-22:30;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Сталеваров ул, дом № 68;;09:30-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Устюженская ул, дом № 1, корпус А;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Шекснинский пр-кт, дом № 25 А;;09:30-22:30;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Юбилейная ул, дом № 38;;09:00-22:00;;Магнит;Гипермаркет
 Вологодская обл, Череповец г; Юбилейная ул, дом № 7;;09:00-22:00;;Магнит;Гипермаркет
 Курская обл, Дмитриевский р-н, Дмитриев г; Советских Космонавтов пр-кт, дом № 21,А;;07:30-21:30;;Магнит;Гипермаркет
 Курская обл, Железногорск г; Гагарина ул, дом № 15, корпус А;;09:00-22:00;;Магнит;Гипермаркет
 Курская обл, Железногорск г; Гайдара ул, дом № 4;;08:00-21:30;;Магнит;Гипермаркет
 Курская обл, Железногорск г; Гайдара ул, дом № 5, корпус 2;;09:00-22:00;;Магнит;Гипермаркет
 Курская обл, Железногорск г; Димитрова ул, дом № 17;;08:30-22:00;;Магнит;Гипермаркет
 Курская обл, Железногорск г; Димитрова ул, дом № 2,а;;09:00-22:00;;Магнит;Гипермаркет
 Курская обл, Железногорск г; Ленина ул, дом № 22;;08:00-21:30;;Магнит;Гипермаркет
 Курская обл, Железногорск г; Ленина ул, дом № 37;;08:30-21:30;;Магнит;Гипермаркет
 Курская обл, Железногорск г; Ленина ул, дом № 38;;08:00-21:30;;Магнит;Гипермаркет
 Курская обл, Железногорск г; Ленина ул, дом № 50;;09:00-22:00;;Магнит;Гипермаркет
 Курская обл, Железногорск г; Ленина ул, дом № 54;;09:00-21:00;;Магнит;Гипермаркет
 Курская обл, Железногорск г; Ленина ул, дом № 71, пом. I;;09:00-22:00;;Магнит;Гипермаркет
 Курская обл, Железногорск г; Ленина ул, дом № 80;;08:30-22:00;;Магнит;Гипермаркет
 Курская обл, Железногорский р-н, Железногорск г; Мира ул, дом № 11/2;;08:30-22:00;;Магнит;Гипермаркет
 Курская обл, Железногорск г; Октябрьская ул, дом № 49;;08:30-22:00;;Магнит;Гипермаркет
 Курская обл, Железногорск г; Энтузиастов ул, дом № 1;;09:00-22:00;;Магнит;Гипермаркет
 Курская обл, Курск г; 50 лет Октября ул, дом № 108;;09:00-20:30;;Магнит;Гипермаркет
 Курская обл, Курск г; 50 лет Октября ул, дом № 3;;08:30-22:30;;Магнит;Гипермаркет
 Курская обл, Курск г, Аккумулятор п; дом № 3, корпус а;;08:30-22:00;;Магнит;Гипермаркет
 Курская обл, Курск г; Анатолия Дериглазова пр-кт, дом № 25А;;09:00-22:00;;Магнит;Гипермаркет
 Курская обл, Курск г; Анатолия Дериглазова пр-кт, дом № 31, помещение XVII;;09:00-22:30;;Магнит;Гипермаркет
 Курская обл, Курск г; Бойцов 9 Дивизии ул, дом № 185Б;;09:00-22:30;;Магнит;Гипермаркет
 Курская обл, Курск г; Бойцов 9 Дивизии ул, дом № 185д;;09:00-22:30;;Магнит;Гипермаркет
 Курская обл, Курск г; Бойцов 9 Дивизии ул, дом № 195-а;;08:30-22:00;;Магнит;Гипермаркет
 Курская обл, Курск г; Бутко ул, дом № 23/81;;07:00-21:30;;Магнит;Гипермаркет
 Курская обл, Курск г; Вячеслава Клыкова пр-кт, дом № 39-А;;08:30-22:30;;Магнит;Гипермаркет
 Курская обл, Курск г; Вячеслава Клыкова пр-кт, дом № 92;;09:00-21:30;;Магнит;Гипермаркет
 Курская обл, Курск г; Гагарина ул, дом № 16;;09:30-22:30;;Магнит;Гипермаркет
 Курская обл, Курск г; Гоголя ул, дом № 47;;09:00-22:30;;Магнит;Гипермаркет
 Курская обл, Курск г; Дейнеки ул, дом № 13;;08:30-22:00;;Магнит;Гипермаркет
 Курская обл, Курск г; Димитрова ул, дом № 59;;08:00-21:30;;Магнит;Гипермаркет
 Курская обл, Курск г; Дружбы пр-кт, дом № 1;;09:00-22:00;;Магнит;Гипермаркет
 Курская обл, Курск г; Дружбы пр-кт, дом № 10;;09:00-22:00;;Магнит;Гипермаркет
 Курская обл, Курск г; Дубровинского ул, дом № 7;;08:30-21:30;;Магнит;Гипермаркет
 Курская обл, Курск г; Заводская ул, дом № 27;;08:30-22:00;;Магнит;Гипермаркет
